,Conf,TP,FP,cumTP,cumFP,Precision,Recall
232,0.8341612219810486,0,1,82,151,0.351931330472103,0.2837370242214533
233,0.8337268829345703,1,0,83,151,0.3547008547008547,0.28719723183391005
234,0.833677351474762,0,1,83,152,0.35319148936170214,0.28719723183391005
235,0.8332251906394958,0,1,83,153,0.3516949152542373,0.28719723183391005
236,0.832807719707489,0,1,83,154,0.350210970464135,0.28719723183391005
237,0.8324252963066101,0,1,83,155,0.3487394957983193,0.28719723183391005
238,0.8316941857337952,0,1,83,156,0.3472803347280335,0.28719723183391005
239,0.8313048481941223,0,1,83,157,0.3458333333333333,0.28719723183391005
240,0.8312762379646301,1,0,84,157,0.34854771784232363,0.2906574394463668
241,0.8308391571044922,0,1,84,158,0.34710743801652894,0.2906574394463668
242,0.8305596709251404,0,1,84,159,0.345679012345679,0.2906574394463668
243,0.8303597569465637,1,0,85,159,0.3483606557377049,0.29411764705882354
244,0.8298720121383667,0,1,85,160,0.3469387755102041,0.29411764705882354
245,0.8297348618507385,0,1,85,161,0.34552845528455284,0.29411764705882354
246,0.8290039300918579,0,1,85,162,0.3441295546558704,0.29411764705882354
247,0.8282371759414673,1,0,86,162,0.3467741935483871,0.2975778546712803
248,0.8281146883964539,0,1,86,163,0.3453815261044177,0.2975778546712803
249,0.8278005719184875,1,0,87,163,0.348,0.30103806228373703
250,0.8274854421615601,1,0,88,163,0.350597609561753,0.3044982698961938
251,0.8269480466842651,0,1,88,164,0.3492063492063492,0.3044982698961938
252,0.8268382549285889,0,1,88,165,0.34782608695652173,0.3044982698961938
253,0.8266624808311462,0,1,88,166,0.3464566929133858,0.3044982698961938
254,0.8255164623260498,0,1,88,167,0.34509803921568627,0.3044982698961938
255,0.8255150318145752,0,1,88,168,0.34375,0.3044982698961938
256,0.8248348236083984,0,1,88,169,0.3424124513618677,0.3044982698961938
257,0.8236151933670044,1,0,89,169,0.3449612403100775,0.3079584775086505
258,0.823299765586853,0,1,89,170,0.3436293436293436,0.3079584775086505
259,0.8215124011039734,1,0,90,170,0.34615384615384615,0.31141868512110726
260,0.8207623958587646,0,1,90,171,0.3448275862068966,0.31141868512110726
261,0.8204938769340515,0,1,90,172,0.3435114503816794,0.31141868512110726
262,0.8202528953552246,0,1,90,173,0.34220532319391633,0.31141868512110726
263,0.8198224902153015,1,0,91,173,0.3446969696969697,0.314878892733564
264,0.8195266723632812,0,1,91,174,0.3433962264150943,0.314878892733564
265,0.8193321824073792,1,0,92,174,0.3458646616541353,0.31833910034602075
266,0.8189007639884949,0,1,92,175,0.3445692883895131,0.31833910034602075
267,0.8188551068305969,0,1,92,176,0.34328358208955223,0.31833910034602075
268,0.8187195062637329,0,1,92,177,0.3420074349442379,0.31833910034602075
269,0.8183003664016724,1,0,93,177,0.34444444444444444,0.3217993079584775
270,0.8180568218231201,0,1,93,178,0.34317343173431736,0.3217993079584775
271,0.8179227113723755,1,0,94,178,0.34558823529411764,0.32525951557093424
272,0.8176818490028381,0,1,94,179,0.3443223443223443,0.32525951557093424
273,0.816845178604126,1,0,95,179,0.3467153284671533,0.328719723183391
274,0.8167187571525574,0,1,95,180,0.34545454545454546,0.328719723183391
275,0.816581666469574,0,1,95,181,0.3442028985507246,0.328719723183391
276,0.8165106177330017,0,1,95,182,0.34296028880866425,0.328719723183391
277,0.8163118958473206,0,1,95,183,0.34172661870503596,0.328719723183391
278,0.8159456253051758,0,1,95,184,0.34050179211469533,0.328719723183391
279,0.8156144618988037,1,0,96,184,0.34285714285714286,0.33217993079584773
280,0.8150123953819275,0,1,96,185,0.3416370106761566,0.33217993079584773
281,0.8148939609527588,0,1,96,186,0.3404255319148936,0.33217993079584773
282,0.8147205710411072,0,1,96,187,0.3392226148409894,0.33217993079584773
283,0.8143802285194397,0,1,96,188,0.3380281690140845,0.33217993079584773
284,0.813805341720581,0,1,96,189,0.3368421052631579,0.33217993079584773
285,0.8136672973632812,1,0,97,189,0.33916083916083917,0.3356401384083045
286,0.8136591911315918,0,1,97,190,0.33797909407665505,0.3356401384083045
287,0.8118844032287598,0,1,97,191,0.3368055555555556,0.3356401384083045
288,0.8113612532615662,0,1,97,192,0.3356401384083045,0.3356401384083045
289,0.8110957145690918,0,1,97,193,0.33448275862068966,0.3356401384083045
290,0.8106209635734558,0,1,97,194,0.3333333333333333,0.3356401384083045
291,0.8104630708694458,0,1,97,195,0.3321917808219178,0.3356401384083045
292,0.8103236556053162,0,1,97,196,0.3310580204778157,0.3356401384083045
293,0.8103142976760864,0,1,97,197,0.3299319727891156,0.3356401384083045
294,0.809856653213501,0,1,97,198,0.3288135593220339,0.3356401384083045
295,0.8098322153091431,0,1,97,199,0.3277027027027027,0.3356401384083045
296,0.8096269369125366,0,1,97,200,0.3265993265993266,0.3356401384083045
297,0.809302568435669,1,0,98,200,0.3288590604026846,0.3391003460207612
298,0.8092396259307861,0,1,98,201,0.3277591973244147,0.3391003460207612
299,0.8091274499893188,0,1,98,202,0.32666666666666666,0.3391003460207612
300,0.8088737726211548,0,1,98,203,0.32558139534883723,0.3391003460207612
301,0.8088518977165222,0,1,98,204,0.32450331125827814,0.3391003460207612
302,0.8087703585624695,0,1,98,205,0.3234323432343234,0.3391003460207612
303,0.808529257774353,1,0,99,205,0.3256578947368421,0.34256055363321797
304,0.808256983757019,0,1,99,206,0.32459016393442625,0.34256055363321797
305,0.8081673979759216,0,1,99,207,0.3235294117647059,0.34256055363321797
306,0.8081293106079102,0,1,99,208,0.32247557003257327,0.34256055363321797
307,0.8080065250396729,1,0,100,208,0.3246753246753247,0.3460207612456747
308,0.8077298998832703,0,1,100,209,0.32362459546925565,0.3460207612456747
309,0.8075411915779114,0,1,100,210,0.3225806451612903,0.3460207612456747
310,0.8069412708282471,1,0,101,210,0.3247588424437299,0.3494809688581315
311,0.8067207932472229,0,1,101,211,0.32371794871794873,0.3494809688581315
312,0.8066747188568115,0,1,101,212,0.3226837060702875,0.3494809688581315
313,0.8064469695091248,0,1,101,213,0.321656050955414,0.3494809688581315
314,0.8063731789588928,0,1,101,214,0.32063492063492066,0.3494809688581315
315,0.8049114346504211,0,1,101,215,0.31962025316455694,0.3494809688581315
316,0.80489581823349,0,1,101,216,0.3186119873817035,0.3494809688581315
317,0.8045069575309753,0,1,101,217,0.31761006289308175,0.3494809688581315
318,0.8044922351837158,0,1,101,218,0.3166144200626959,0.3494809688581315
319,0.8042535781860352,0,1,101,219,0.315625,0.3494809688581315
320,0.8041117787361145,0,1,101,220,0.3146417445482866,0.3494809688581315
321,0.8037284016609192,0,1,101,221,0.3136645962732919,0.3494809688581315
322,0.803592324256897,0,1,101,222,0.3126934984520124,0.3494809688581315
323,0.8035589456558228,0,1,101,223,0.3117283950617284,0.3494809688581315
324,0.8027761578559875,0,1,101,224,0.31076923076923074,0.3494809688581315
325,0.8027592897415161,1,0,102,224,0.3128834355828221,0.35294117647058826
326,0.8026684522628784,0,1,102,225,0.3119266055045872,0.35294117647058826
327,0.8025949597358704,0,1,102,226,0.31097560975609756,0.35294117647058826
328,0.8025400042533875,0,1,102,227,0.3100303951367781,0.35294117647058826
329,0.8020920753479004,0,1,102,228,0.3090909090909091,0.35294117647058826
330,0.8020173907279968,0,1,102,229,0.3081570996978852,0.35294117647058826
331,0.8018906116485596,0,1,102,230,0.3072289156626506,0.35294117647058826
332,0.8016752600669861,0,1,102,231,0.3063063063063063,0.35294117647058826
333,0.8014806509017944,0,1,102,232,0.30538922155688625,0.35294117647058826
334,0.8013585209846497,0,1,102,233,0.3044776119402985,0.35294117647058826
335,0.8013091087341309,0,1,102,234,0.30357142857142855,0.35294117647058826
336,0.8011503219604492,0,1,102,235,0.3026706231454006,0.35294117647058826
337,0.8010179400444031,0,1,102,236,0.30177514792899407,0.35294117647058826
338,0.8007122278213501,1,0,103,236,0.30383480825958703,0.356401384083045
339,0.800670325756073,0,1,103,237,0.3029411764705882,0.356401384083045
340,0.8004723787307739,0,1,103,238,0.3020527859237537,0.356401384083045
341,0.8003996014595032,0,1,103,239,0.30116959064327486,0.356401384083045
342,0.8003118634223938,0,1,103,240,0.30029154518950435,0.356401384083045
343,0.8001939654350281,0,1,103,241,0.29941860465116277,0.356401384083045
344,0.8001173734664917,1,0,104,241,0.30144927536231886,0.35986159169550175
